name,ward_name,local_government_name,state_name,location.latitude,location.longitude
AGBEDE AREA,MOORE OJAJA,IFE CENTRAL,OSUN,7.528097100000001,4.5676009
"A.U.D PRY. SCHOOL, IDO-OSUN STREET",MOORE OJAJA,IFE CENTRAL,OSUN,7.779663299999999,4.4883385
AFTER POLICE STATION,MOORE OJAJA,IFE CENTRAL,OSUN,7.490783399999999,4.566473
"OPP. PAPA OWOYOMI, OJAJA LINE I",MOORE OJAJA,IFE CENTRAL,OSUN,7.490783399999999,4.566473
FAJUYI ROAD,MOORE OJAJA,IFE CENTRAL,OSUN,7.528097100000001,4.5676009
BESIDE TOTAL FILLING STATION,MOORE OJAJA,IFE CENTRAL,OSUN,7.5050827,4.5737977
IFEDAPO STREET,MOORE OJAJA,IFE CENTRAL,OSUN,7.528097100000001,4.5676009
IKOYI QUARTERS,MOORE OJAJA,IFE CENTRAL,OSUN,7.512265999999999,4.575672
IFE CITY AREA II,MOORE OJAJA,IFE CENTRAL,OSUN,7.490783399999999,4.566473
OPA AREA,MOORE OJAJA,IFE CENTRAL,OSUN,7.4765317,4.5573992
ALAKOWE,MOORE OJAJA,IFE CENTRAL,OSUN,7.490783399999999,4.566473
ERE-OLA,MOORE OJAJA,IFE CENTRAL,OSUN,7.490783399999999,4.566473
KING SOLOMON CHURCH,MOORE OJAJA,IFE CENTRAL,OSUN,7.5518661,4.587967
IDDO STREET,MOORE OJAJA,IFE CENTRAL,OSUN,7.4882724,4.569346299999999
ODUDUWA COLLEGE ROAD,MOORE OJAJA,IFE CENTRAL,OSUN,7.4913126,4.5603356
MOORE,MOORE OJAJA,IFE CENTRAL,OSUN,7.528097100000001,4.5676009
OPEN SPACE OPP. C.A.C. OKE-ISEGUN,MOORE OJAJA,IFE CENTRAL,OSUN,7.4901204,4.545049
OPEN SPACE PHASE II JUNCTION ALONG FAITH STANDARD NUR/ PRY,MOORE OJAJA,IFE CENTRAL,OSUN,7.4821976,4.5602666
OPEN SPACE ABA IYA GANI JUNCTION,MOORE OJAJA,IFE CENTRAL,OSUN,7.4821976,4.5602666
"L.A PRY SCHOOL IGBOLOGBO, ABAYAGANI",MOORE OJAJA,IFE CENTRAL,OSUN,7.488502799999999,4.5322305
ODUDUWA COLLEGE ROAD,MOORE OJAJA,IFE CENTRAL,OSUN,7.4913126,4.5603356
OPEN SPACE MAYFAIR JUNCTION,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.488603599999999,4.5349752
"L.A. PRY. SCHOOL, ELEYELE",IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.495778,4.5429543
"FADEHAN NUR/PRY. SCHOOL, ELEYELE",IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.489002299999999,4.5706972
OPEN SPACE LATI ELUYERA,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4959761,4.5474024
LIVING HOPE HOSPITAL,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4959559,4.5438695
FRONTAGE SERAMO GUEST HOUSE,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4968638,4.550055299999999
FRONTAGE NITEL,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4891875,4.5451875
IFE GIRLS HIGH SCHOOL,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.492736099999999,4.5442311
"ST. MATHEW  NURSERY/PRY. SCHOOL, ELEYELE",IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.495053700000001,4.5454397
OPEN SPACE MAYOWA STREET,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.5114678,4.4912376
OPEN SPACE AKINTIBU STREET,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4959761,4.5474024
BISHOP'S COURT PARAKIN OBALUFE,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.493858299999999,4.53669
OPEN SPACE EBENEZER STREET,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4952371,4.542965
"OMO/OLU NUR/PRY. SCHOOL, AKINDOYIN",IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.473468599999999,4.5536704
TOWN PLANNING OFFICE,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.489550500000001,4.5446246
OPEN SPACE OPP. PROF. ABIRI'S HOUSE,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE T-JUNCTION AT OLADIIPO OPP. SOOKO ADEKANMI STR.,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4871173,4.5457596
OPEN SPACE OLATIFOMBO STR. UNDER MANGO TREE AT JESUTOWO,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4821976,4.5602666
OPEN SPACE T-JUNCTION AFOLABI AJOMALE STR. BESIDE BODY,IREMO II (ELEYELE),IFE CENTRAL,OSUN,,
OPEN SPACE OLORUNSOGO T-JUNCTION ELEYELE,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4871173,4.5457596
OPEN SPACE AT ILUPEJU ELEYELE COMMUNITY,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.491948799999999,4.5460737
OPEN SPACE PRINCE ADEKUNLE ODUNMORAYO CRESCENT,IREMO II (ELEYELE),IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI OBALAYE AJUPEPE,IREMO III,IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI FAYIMOKA,IREMO III,IFE CENTRAL,OSUN,,
RECREATION CLUB,IREMO III,IFE CENTRAL,OSUN,,
FRONTAGE OF ALIMI'S HOUSE,IREMO III,IFE CENTRAL,OSUN,7.4821976,4.5602666
ST. MURUMBA PRY. SCHOL,IREMO III,IFE CENTRAL,OSUN,7.484529999999999,4.554822
OLUBUSE MARKET (ISO OBI),IREMO III,IFE CENTRAL,OSUN,7.4821976,4.5602666
AKODI OBALUFON I,IREMO III,IFE CENTRAL,OSUN,7.4873615,4.5499589
AKODI OBALUFON  II,IREMO III,IFE CENTRAL,OSUN,7.4876731,4.5499505
OPEN SPACE AYIBIOWU,IREMO III,IFE CENTRAL,OSUN,7.4821976,4.5602666
"ST. PETER'S PRY. SCHOOL, IREMO",IREMO III,IFE CENTRAL,OSUN,7.6267651,4.433644
AKODI JARAN ARINLOYE,IREMO III,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE ILARA,IREMO III,IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI MOKU,IREMO III,IFE CENTRAL,OSUN,,
OPEN SPACE LONDON STREET,IREMO III,IFE CENTRAL,OSUN,7.4823145,4.560238099999999
AKODI LATALE,IREMO III,IFE CENTRAL,OSUN,7.4834612,4.5608785
AKODI AWOLUDE,IREMO III,IFE CENTRAL,OSUN,,
L.G. OFFICE OJA TUNTUN,IREMO III,IFE CENTRAL,OSUN,7.762824,4.5332981
OPEN SPACE IREMO ROAD OPP. KAYUS IGINLA AND SON'S STORE,IREMO III,IFE CENTRAL,OSUN,7.507737100000001,4.5259406
OPEN SPACE ADJACENT CHRIST FISHER'S,IREMO III,IFE CENTRAL,OSUN,7.490462,4.5521274
OPEN SPACE IN FRONT OF ODUNMORAYO HOUSE AYIBIOWU,IREMO III,IFE CENTRAL,OSUN,7.4821976,4.5602666
OPEN SPACE BESIDE ST. PETER'S PRY SCH OJATUNTUN,IREMO III,IFE CENTRAL,OSUN,7.4923229,4.5554166
OPEN SPACE LATALE OPP. OGBINGBIN MJUNCTION,IREMO III,IFE CENTRAL,OSUN,7.4829574,4.5580738
OPEN SPACE NEW CAR PARK OJA TUNTUN,IREMO III,IFE CENTRAL,OSUN,,
"ST. JOHN PRY. SCHOOL, ILARE",ILARE IV,IFE CENTRAL,OSUN,7.4787103,4.569474
"CENTRAL PRY. SCHOOL, ILARE",ILARE IV,IFE CENTRAL,OSUN,7.469134700000001,4.5422036
AKODI AJABA,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE OLUERE,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI OLODO I,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI OLODO II,ILARE IV,IFE CENTRAL,OSUN,7.4804486,4.5720696
AKODI AGESINYOWA,ILARE IV,IFE CENTRAL,OSUN,,
ILE CANNANI (UNDER BREADFRUIT) TREE,ILARE IV,IFE CENTRAL,OSUN,,
AKODI AYEDUN,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
"A.U.I PRY. SCHOOL,OLAOLU",ILARE IV,IFE CENTRAL,OSUN,7.482672699999999,4.5697543
AKODI ADEJOKUN,ILARE IV,IFE CENTRAL,OSUN,7.4834612,4.5608785
METHODIST PRY. SCHOOL,ILARE IV,IFE CENTRAL,OSUN,7.500013699999999,4.5507939
"BAPTIST PRY. SCHOOL, COLLEGE ROAD",ILARE IV,IFE CENTRAL,OSUN,7.495778,4.5429543
OPEN SPACE OLUMOGBE I,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE OLUMOGBE II,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI APEJIOGO,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
"OPEN SPACE, IGBO AGBO",ILARE IV,IFE CENTRAL,OSUN,6.957078099999999,4.0049458
"OPEN SPACE, OPP. RCCG KING'S PARISH",ILARE IV,IFE CENTRAL,OSUN,7.509888599999999,4.516268699999999
OPEN SPACE ADEYEMI CLOSE OLAOLU,ILARE IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN  SPACE SCH MASTER SABO,ILARE IV,IFE CENTRAL,OSUN,7.517805399999999,4.5280759
AKODI LADAPO,IREMO IV,IFE CENTRAL,OSUN,,
AKODI AKUI,IREMO IV,IFE CENTRAL,OSUN,7.520100299999999,4.5183996
AKODI AKE,IREMO IV,IFE CENTRAL,OSUN,,
AKODI LUKOUN,IREMO IV,IFE CENTRAL,OSUN,,
AKODI JAGBERE,IREMO IV,IFE CENTRAL,OSUN,7.4834612,4.5608785
AKODI AJE,IREMO IV,IFE CENTRAL,OSUN,,
OPEN SPACE GBELENKAN ST.,IREMO IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI IJAROA,IREMO IV,IFE CENTRAL,OSUN,,
FRONTAGE - AMOO'S HOUSE,IREMO IV,IFE CENTRAL,OSUN,7.493054000000001,4.5361281
AKODI LANASE,IREMO IV,IFE CENTRAL,OSUN,,
AKODI AKILE,IREMO IV,IFE CENTRAL,OSUN,7.4959761,4.5474024
AJEGUNLE OPP. OLOWO IDI-AGBON I,ILARE II,IFE CENTRAL,OSUN,,
AJEGUNLE OPP. OLOWO IDI-AGBON II,ILARE II,IFE CENTRAL,OSUN,,
OPEN SPACE IREBAMI LINE I,ILARE II,IFE CENTRAL,OSUN,,
OPEN SPACE IREBAMI LINE I (A),ILARE II,IFE CENTRAL,OSUN,,
OPEN SPACE IREBAMI LINE  II,ILARE II,IFE CENTRAL,OSUN,,
OPEN SPACE IREBAMI LINE  III,ILARE II,IFE CENTRAL,OSUN,,
OPEN SPACE IREBAMI LINE  IV,ILARE II,IFE CENTRAL,OSUN,,
"L.A. PRY. SCHOOL, FAJUYI",ILARE II,IFE CENTRAL,OSUN,7.5227698,4.5819963
AJEGUNLE LINE  II (BACK OF AREWA HOUSE),ILARE II,IFE CENTRAL,OSUN,10.5536815,7.446261999999999
AJEGUNLE LINE  II,ILARE II,IFE CENTRAL,OSUN,,
OPEN SPACE ORAFIDODO,ILARE II,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE IBUKUNOLU LINE  I,ILARE II,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE C.A.C OKE ITUNU,ILARE II,IFE CENTRAL,OSUN,7.499172199999999,4.5611313
OPEN SPACE IREBAMI LINE V,ILARE II,IFE CENTRAL,OSUN,,
BACK OF AJEGUNLE BUS STOP (ARUBIEWE),ILARE II,IFE CENTRAL,OSUN,6.681121099999999,3.2646492
OPEN SPACE IBUNKUNOLU LINE  II,ILARE II,IFE CENTRAL,OSUN,,
"OPEN SPACE, OPP. FALADE CHEMIST",ILARE II,IFE CENTRAL,OSUN,7.492134500000001,4.5576735
"OPEN SPACE, JESULOLUWA NURSING HOME, AJEGUNLE",ILARE II,IFE CENTRAL,OSUN,7.505148600000001,4.5667238
AKODI ATIKI,IREMO V,IFE CENTRAL,OSUN,7.483480399999999,4.5587301
AKODI ASAROGUN,IREMO V,IFE CENTRAL,OSUN,,
AKODI JAOJO,IREMO V,IFE CENTRAL,OSUN,,
AKODI AGA,IREMO V,IFE CENTRAL,OSUN,7.4834612,4.5608785
AKODI ABEWELA,IREMO V,IFE CENTRAL,OSUN,7.4834612,4.5608785
AKODI LUJUMO 1,IREMO V,IFE CENTRAL,OSUN,,
AKODI LUJUMO  II,IREMO V,IFE CENTRAL,OSUN,,
"C.A.C PRY. SCHOOL, OJOYIN",IREMO V,IFE CENTRAL,OSUN,7.490398899999999,4.5274079
"ST. MICHAEL PRY. SCHOOL, OGBON-AGBARA",IREMO V,IFE CENTRAL,OSUN,43.5189837,-80.2238012
AKODI OBALEJUGBE,IREMO V,IFE CENTRAL,OSUN,,
OPEN SPACE GARAGE - ISALE,IREMO V,IFE CENTRAL,OSUN,,
HIGH COURT ADEREMI ROAD,IREMO V,IFE CENTRAL,OSUN,7.495717900000001,4.5169551
AKODI WALUBERIN,IREMO V,IFE CENTRAL,OSUN,7.4959761,4.5474024
AKODI BABASIGIDI,IREMO V,IFE CENTRAL,OSUN,,
AKODI FALOYIN,IREMO V,IFE CENTRAL,OSUN,7.4834612,4.5608785
AKODI DARIKUDURU,IREMO V,IFE CENTRAL,OSUN,,
OPEN SPACE OJIKUTU'S HOUSE,IREMO V,IFE CENTRAL,OSUN,7.4964577,4.5109458
"OPEN SPACE, ISALE AGBARA",IREMO V,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE BEHIND OLD UNION BANK BUILDING,IREMO V,IFE CENTRAL,OSUN,7.484787499999999,4.549083599999999
NEW GARAGE (OPEN SPACE MOTOR PARK),IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.496371599999999,4.5143968
SLAUGHTERS SLAB (EDE ROAD),IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.4788817,4.538389
OPEN SPACE ADESANMI B/STOP,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.490462,4.5521274
FAJUYI HALL O.A.U,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.518187500000001,4.5183125
AWOLOWO HALL,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.521154500000001,4.5153721
"O.A.U. QUARTERS, 1ST BUS STOP",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.4913243,4.5560002
"O.A.U. QUARTERS, 2ND BUS STOP",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.4913243,4.5560002
"BLESSING NURSERY AND PRY. SCHOOL, FAOLA LAYOUT",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.511003999999999,4.5487601
OBAGBILE (O.A.U FARM),IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.522067999999999,4.526307699999999
"L.A. PRY. SCHOOL, AJEBAMIDELE",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.33839,4.5299759
"L.A. PRY. SCHOOL, ELEFON",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.5227698,4.5819963
"OPEN SPACE FALAJU STREET, EDE-ROAD",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.4964577,4.5109458
"POST GRADUATE HALL, O.A.U",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.5219993,4.5165631
"SPORTS CENTRE, O.A.U",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.5162813,4.5209511
"OPEN SPACE, HOTEL DE-TREASURE EDE ROAD",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.491116099999999,4.5294892
COMMUNITY SCH. KAJOLA AKILE,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,,
OPEN SPACE ALAKAN STR. BESIDE FOTAB FILLING STATION,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.4974804,4.5525195
OPEN SPACE MOREMI HALL,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.5202126,4.5189511
"BUS STOP, OPP. MOZAMBIQUE HALL",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.5218573,4.5137049
OPEN SPACE OAU HEALTH CENTRE,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.520156299999999,4.5166286
OAU PRY. SCH.,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.518500200000001,4.5337744
"OPEN SPACE OPP. HIGH COURT, BESIDE DIGANGA HOTEL AJEBAMIDELE",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.4888118,4.5350036
"LOCAL HEALTH AUTHORITY, POWERLINE AJEBAMIDELE",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.516730600000001,4.5253899
"T-JUNCTION OPEN SPACE , MODOMO ZONE 1 , ROAD 4, OPP WATER RESERVIOUR",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.5014002,4.509083899999999
HOLY SAVIOUR PRY SCH FASINA,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,,
"OPEN SPACE , OONI LAYOUT JUNCTION, INFRONT OF DAMICO EDUCATIONAL INSTITUTE",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.491732000000001,4.5303897
OPEN SPACE BASKET BALL COURT BLOCK 3,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,,
OPEN SPACE MOTION GROUND OAU,IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.518576800000001,4.5228702
"OPEN SPACE , ALL SOULS CHAPEL ( UNDER NEEM TREE)",IREMO/AJEBANDELE,IFE CENTRAL,OSUN,7.490462,4.5521274
OLUOROGBO HIGH SCHOOL,ILARE I,IFE CENTRAL,OSUN,7.5011818,4.5495411
IDI OBI,ILARE I,IFE CENTRAL,OSUN,7.5064622,4.5485131
OPE OLU-HOSPITAL,ILARE I,IFE CENTRAL,OSUN,7.499512799999999,4.5557737
MOOREMI HIGH SCHOOL,ILARE I,IFE CENTRAL,OSUN,7.511715000000001,4.5451935
O.A.U. STAFF  QUARTERS,ILARE I,IFE CENTRAL,OSUN,7.525987100000001,4.5318711
SIJUWADE NURS/PRY. SCHOOL,ILARE I,IFE CENTRAL,OSUN,7.5011818,4.5495411
FRONTAGE ADEYERA HOUSE,ILARE I,IFE CENTRAL,OSUN,7.4601466,4.5527029
IGBOYA (O/S OPP. CATHOLIC CHURCH),ILARE I,IFE CENTRAL,OSUN,,
IGBOYA (O/S OPP. SEVENTH-DAY CHURCH),ILARE I,IFE CENTRAL,OSUN,7.5007976,4.556706
"PEARL NUR./PRY. SCHOOL, OLONADE",ILARE I,IFE CENTRAL,OSUN,7.5055101,4.5458402
OPEN SPACE ADESINA STREET,ILARE I,IFE CENTRAL,OSUN,7.4959761,4.5474024
OPEN SPACE ADEDEJI STREET,ILARE I,IFE CENTRAL,OSUN,7.4834612,4.5608785
"OLUBUSE MARKET, IGBOYA",ILARE I,IFE CENTRAL,OSUN,7.500716100000001,4.5562347
OPEN SPACE MBABIMBAYO,ILARE I,IFE CENTRAL,OSUN,7.4959761,4.5474024
ORANMIYAN GRAMMAR SCHOOL,ILARE I,IFE CENTRAL,OSUN,7.4946152,4.5536043
OPEN SPACE MOKOLA,ILARE I,IFE CENTRAL,OSUN,7.4959761,4.5474024
"OPEN SPACE,IGBOYA JUNCTION",ILARE I,IFE CENTRAL,OSUN,7.500716100000001,4.5562347
"OPEN SPACE, ADJACENT FOURSQUARE GOSPEL CHURCH OLUWALOSE QUARTERS",ILARE I,IFE CENTRAL,OSUN,7.4974351,4.512684699999999
"OPEN SPACE, BESIDE SUNSHINE NUR. & PRY SCH. OAU RD7 GATE",ILARE I,IFE CENTRAL,OSUN,19.4039827,72.8624171
COMMUNITY ELEMENTARY SCHOOL OLONADE,ILARE I,IFE CENTRAL,OSUN,7.500710400000001,4.548018
"OPEN SPACE , BADRU OLUGBEMI STREET LINE 1 MBABIMBAYO ADJACENT TEMIDIRE MOSQUE",ILARE I,IFE CENTRAL,OSUN,7.503100900000001,4.5469327
AKARABATA LINE  I,AKARABATA,IFE CENTRAL,OSUN,7.4866413,4.5469927
AKARABATA LINE  II,AKARABATA,IFE CENTRAL,OSUN,7.4866413,4.5469927
AKARABATA LINE  III,AKARABATA,IFE CENTRAL,OSUN,7.4866413,4.5469927
FRONTAGE OF L.I.E.'S OFFICE,AKARABATA,IFE CENTRAL,OSUN,7.4959761,4.5474024
URBAN DAY GRAMMAR SCHOOL,AKARABATA,IFE CENTRAL,OSUN,7.488502799999999,4.5322305
LOCAL GOVT. MINI MARKET,AKARABATA,IFE CENTRAL,OSUN,7.4888246,4.5329869
ORANMIYAN SHOPPING COMPLEX,AKARABATA,IFE CENTRAL,OSUN,7.4873362,4.546558099999999
FRONTAGE OF ISAWUMI,AKARABATA,IFE CENTRAL,OSUN,7.4959761,4.5474024
FRONTAGE OF LENARDS,AKARABATA,IFE CENTRAL,OSUN,7.4959761,4.5474024
FRONTAGE OF LITTLE BY LITTLE,AKARABATA,IFE CENTRAL,OSUN,7.4834612,4.5608785
FRONTAGE OF WATER CORPORATION,AKARABATA,IFE CENTRAL,OSUN,7.487979500000001,4.5366929
S.D.A. PRY. SCHOOL,AKARABATA,IFE CENTRAL,OSUN,7.4883764,4.5414261
OPEN SPACE BETWEEN ECO AND ZENITH BANK LAGERE,AKARABATA,IFE CENTRAL,OSUN,7.484557,4.5549748
"OPEN SPACE OASIS AMUSEMENT PARK, OPP. GTBANK, LAGERE",AKARABATA,IFE CENTRAL,OSUN,7.487766299999999,4.544597599999999
"OPEN SPACE LAPO MICROFINANCE BANK, BESIDE GTBANK, LAGERE",AKARABATA,IFE CENTRAL,OSUN,7.487766299999999,4.544597599999999
BAPTIST PRY. SCHOOL   I,IFOSAN/OKE-ESO,ILESA EAST,OSUN,7.634097300000001,4.7529048
BAPTIST PRY. SCHOOL II,IFOSAN/OKE-ESO,ILESA EAST,OSUN,7.634097300000001,4.7529048
APOSTOLIC PRY. SCHOOL I,IFOSAN/OKE-ESO,ILESA EAST,OSUN,7.619824199999999,4.7386782
APOSTOLIC PRY. SCHOOL II,IFOSAN/OKE-ESO,ILESA EAST,OSUN,7.619824199999999,4.7386782
N.U.D PRY. SCHOOL I,IFOSAN/OKE-ESO,ILESA EAST,OSUN,,
N.U.D. PRY. SCHOOL II,IFOSAN/OKE-ESO,ILESA EAST,OSUN,7.622270899999999,4.7375567
C & S PRY. SCHOOL I,IFOSAN/OKE-ESO,ILESA EAST,OSUN,43.4790797,-80.5163432
C & S PRY. SCH. II,IFOSAN/OKE-ESO,ILESA EAST,OSUN,43.4790797,-80.5163432
FRONTAGE OF OBANLA'S PALACE I,OKESA,ILESA EAST,OSUN,7.6258042,4.7403013
FRONTAGE OF OBANLA'S PALACE II,OKESA,ILESA EAST,OSUN,7.6258042,4.7403013
BESIDE C.S.S. BOOKSHOP,OKESA,ILESA EAST,OSUN,7.625816899999999,4.747692300000001
INFRONT OF SABA/OLD SINGER I,OKESA,ILESA EAST,OSUN,7.6195491,4.7383237
IN FRONT OF SABA/OLD SINGER II,OKESA,ILESA EAST,OSUN,,
ILESHA GRAMMAR SCHOOL PREMISES I,OKESA,ILESA EAST,OSUN,7.653580400000001,4.7326648
ILESHA GRAMMAR SCHOOL PREMISES II,OKESA,ILESA EAST,OSUN,7.653580400000001,4.7326648
C.A.C. SCHOOL I,OKESA,ILESA EAST,OSUN,7.6100634,4.7304682
C.A.C SCHOOL II,OKESA,ILESA EAST,OSUN,7.6100634,4.7304682
ORIRE OGEDENGBE   PRY. SCHOOL,ILERIN,ILESA EAST,OSUN,7.6178347,4.751201399999999
ODI OLOWO AREA,ILERIN,ILESA EAST,OSUN,7.613526500000001,4.743122899999999
"DEMONSTRATION PRY. SCHOOL, IROJO",ILERIN,ILESA EAST,OSUN,7.601573399999999,4.7552492
FRONTAGE CHIEF AROJO'S HOUSE,ILERIN,ILESA EAST,OSUN,7.633223500000001,4.7724252
SABO MARKET AREA,ILERIN,ILESA EAST,OSUN,7.6030736,4.756507099999999
IJESA MUSLIM GRAMMAR SCHOOL I,ILERIN,ILESA EAST,OSUN,7.5998513,4.7556837
IJESA MUSLIM GRAMMAR SCHOOL II,ILERIN,ILESA EAST,OSUN,7.5998513,4.7556837
ILERIN ROAD,ILERIN,ILESA EAST,OSUN,7.5996689,4.7653507
OKE ALAFIA JUNCTION,ILERIN,ILESA EAST,OSUN,7.6156251,4.7491163
L.A. PRY. SCHOOL,ILERIN,ILESA EAST,OSUN,7.6128692,4.737843499999999
"OPEN SPACE, OPP. CHRISTIAN CHURCH, OKE IBUKUN STADIUM",ILERIN,ILESA EAST,OSUN,7.6204001,4.7269866
OPEN SPACE BESIDE C & S CHURCH AYO NI O,ILERIN,ILESA EAST,OSUN,43.5653599,-80.2704621
OPEN SPACE OPP. CHRIST HARVEST WORLD OUTREACH CHURCH,ILERIN,ILESA EAST,OSUN,7.619971899999999,4.747698199999999
OPEN SPACE BESIDE THE APOSTOLIC CHURCH AYETORO ARALOPON,ILERIN,ILESA EAST,OSUN,7.6186132,4.7397642
"OPEN SPACE OPP., HOLY VESSELS SCHOOLS , SABO ILESA",ILERIN,ILESA EAST,OSUN,,
OPEN SPACE INFRONT OF T.A. ADELOYE MEMORIAL HALL,ILERIN,ILESA EAST,OSUN,,
OPEN SPACE INFRONT MATERNITY ILU OLOMO,ILERIN,ILESA EAST,OSUN,7.6162793,4.7124131
"OPEN SPACE BESIDE TADASH EVENTS CENTRE, ILESA",ILERIN,ILESA EAST,OSUN,7.6060091,4.7605971
OPEN SPACE BESIDE C & S GOSPEL CHURCH,ILERIN,ILESA EAST,OSUN,43.5653599,-80.2704621
"OPEN SPACE BESIDE C & S CHURCH ERI ALASEPE, ILESA",ILERIN,ILESA EAST,OSUN,43.5653599,-80.2704621
LEJOKA PALACE AREA,UPPER & LOWER IJOKA,ILESA EAST,OSUN,7.629063099999999,4.781772000000001
OGBON OKUN JUNCTION,UPPER & LOWER IJOKA,ILESA EAST,OSUN,,
IJOKA IREWOLE CT & CS OFFICE,UPPER & LOWER IJOKA,ILESA EAST,OSUN,,
CHIEF LEJOKA PALACE AREA,UPPER & LOWER IJOKA,ILESA EAST,OSUN,,
METHODIST PRY. SCHOOL,UPPER & LOWER IJOKA,ILESA EAST,OSUN,53.5706847,-2.3399924
"FEDERAL TECHNICAL COLLEGE, CAPAA I",UPPER & LOWER IJOKA,ILESA EAST,OSUN,7.5392532,5.7212055
"FEDERAL TECHNICAL COLLEGE, CAPAA II",UPPER & LOWER IJOKA,ILESA EAST,OSUN,5.023886,7.9173117
"FRONTAGE OF MECHANIC WORKSHOP, OPP. COCA COCA",UPPER & LOWER IJOKA,ILESA EAST,OSUN,34.0956116,-118.2788198
AJOGBA JUNCTION BESIDE FORTE OIL,UPPER & LOWER IJOKA,ILESA EAST,OSUN,10.5116391,7.425958799999999
COOP. BUILDING JUNCTION,ISARE,ILESA EAST,OSUN,7.6024714,4.727164699999999
CUSTOMARY COURT OGBURU,ISARE,ILESA EAST,OSUN,7.6238576,4.7439453
R.C.M OKE PADI,ISARE,ILESA EAST,OSUN,7.622282699999999,4.7497924
LISARE'S PALACE AREA I,ISARE,ILESA EAST,OSUN,7.6258042,4.7403013
LORIOMO ISARE I,ISARE,ILESA EAST,OSUN,7.6194277,4.7445701
LORIOMO ISARE II,ISARE,ILESA EAST,OSUN,7.6194277,4.7445701
